,,,,,,,,,,,,,,
,,,해외 시청case,LIVE 리스트,-,비로그인 +해외 VPN 설정,리스트에서 임의 LIVE 썸네일 포커스,리스트 재생 미동작 확인,,PASS,X,,,test_11_player_controls.py :: test_리스트에서_임의_LIVE_썸네일_포커스
,,,,,,,LIVE 플레이어 진입,프리롤 광고 재생,,PASS,O,광고없음,,test_11_player_controls.py :: test_LIVE_플레이어_진입
,,,,,,,광고 스킵 또는 종료,방송 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_광고_스킵_또는_종료
,,,,,,퀵플 로그인 +해외 VPN 설정,리스트에서 임의 LIVE 썸네일 포커스,리스트 재생 동작 확인,,PASS,X,,,test_11_player_controls.py :: test_리스트에서_임의_LIVE_썸네일_포커스
,,,,,,,LIVE 플레이어 진입,방송 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_LIVE_플레이어_진입
,,,,VOD 리스트,-,비로그인 +해외 VPN 설정,리스트에서 임의 VOD 썸네일 포커스,리스트 재생 미동작 확인,,PASS,X,,,test_11_player_controls.py :: test_리스트에서_임의_VOD_썸네일_포커스
,,,,,,,VOD 플레이어 진입,프리롤 광고 재생,,PASS,O,광고없음,,test_11_player_controls.py :: test_VOD_플레이어_진입
,,,,,,,광고 스킵 또는 종료,영상 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_광고_스킵_또는_종료
,,,,,,퀵플 로그인 +해외 VPN 설정,리스트에서 임의 VOD 썸네일 포커스,리스트 재생 동작 확인,,PASS,X,,,test_11_player_controls.py :: test_리스트에서_임의_VOD_썸네일_포커스
,,,,,,,VOD 플레이어 진입,영상 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_VOD_플레이어_진입
,,VOD 플레이어,임의 메뉴,임의 리스트,-,비로그인,다시보기 VOD 썸네일 클릭,프리롤 광고 재생,,PASS,O,크래시,,test_11_player_controls.py :: test_다시보기_VOD_썸네일_클릭
,,,VOD 플레이어,프리롤 광고,-,-,,좌측 하단 광고 프로필 및 광고 길이 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,우측 하단 인디케이터 및 [광고 SKIP] 버튼 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,우측 하단 퀵뷰 구매 안내 문구 노출,,PASS,O,{n}초 후 광고 SKIP,,test_11_player_controls.py
,,,,,,,,우측 채팅 UI 미노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,15초 후 [광고 SKIP] 버튼 확인,[광고 SKIP] 버튼 자동 포커스,,PASS,O,,,test_11_player_controls.py :: test_15초_후__광고_SKIP__버튼_확인
,,,,,,,└ 리모컨 방향키 임의 클릭,[광고 SKIP] 버튼 외 다른 포커스 이동 불가,,PASS,O,,,test_11_player_controls.py :: test_리모컨_방향키_임의_클릭
,,,,,,,[광고 SKIP] 버튼 클릭,프리롤 광고 즉시 종료되며 VOD 재생,,PASS,O,,,test_11_player_controls.py :: test_광고_SKIP__버튼_클릭
,,,,-,-,프리롤 광고가없는 경우,다시보기 VOD 썸네일 클릭,VOD 플레이어 진입 및 로딩 후 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_다시보기_VOD_썸네일_클릭
,,,,,,,광고 api 호출 확인,광고 api 정상 호출,,PASS,O,deapi.soolive.com,,test_11_player_controls.py :: test_광고_api_호출_확인
,,,VOD 플레이어,-,-,-,VOD 플레이어 진입 확인,영상 및 사운드 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_VOD_플레이어_진입_확인
,,,,,,,,우측 채팅 UI 노출 (디폴트 on),,PASS,O,,,test_11_player_controls.py
,,,VOD 플레이어,컴포넌트,-,비로그인,[별풍선] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_별풍선__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,,,,,[UP] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_UP__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,,,,,[즐겨찾기] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_즐겨찾기__버튼_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,VOD 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,,,,,[나중에 보기] 버튼 클릭,로그인 화면 노출,,PASS,O,,,test_11_player_controls.py :: test_나중에_보기__버튼_클릭
,,,,,,,└ 로그인 프로세스 진행,로그인되며 VOD 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_로그인_프로세스_진행
,,,VOD 플레이어,시청 영역,-,이어폰 착용,VOD 재생 기본 체크,영상 버퍼링 및 프레임 확인,,PASS,X,,,test_11_player_controls.py :: test_VOD_재생_기본_체크
,,,,,,,,오디오 & 비디오 싱크 확인,,PASS,X,,,test_11_player_controls.py
,,,,채팅 영역,,,우측 채팅 노출 확인,우측 채팅 UI 노출,,PASS,O,,,test_11_player_controls.py :: test_우측_채팅_노출_확인
,,,,,,,,디폴트 설정값 : 채팅 ON,,PASS,O,,,test_11_player_controls.py
,,,,컴포넌트,-,,[채팅 UI] 버튼 클릭,우측 채팅 UI 미노출,,PASS,O,,,test_11_player_controls.py :: test_채팅_UI__버튼_클릭
,,,,,,,,숏채팅 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,└ 앱 재실행 후 다시 VOD 재생,설정값 유지되어 우측 채팅 UI 미노출,,PASS,O,,,test_11_player_controls.py :: test_앱_재실행_후_다시_VOD_재생
,,,,,,,└ 채팅 UI 다시 클릭,우측 채팅 UI 노출,,PASS,O,,,test_11_player_controls.py :: test_채팅_UI_다시_클릭
,,,,채팅 영역,-,-,채팅 메시지 확인,등급별 유저 닉네임 색상 정상 반영 확인,,PASS,O,,,test_11_player_controls.py :: test_채팅_메시지_확인
,,,,,,,,구독 퍼스나콘 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,,,,,,채팅 텍스트 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,,,,,,채팅 이모티콘 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,,,,,,채팅 OGQ 이모티콘 노출 확인,,PASS,O,,,test_11_player_controls.py
,,,VOD 플레이어,컴포넌트,방송 정보,-,컴포넌트 VOD 정보 영역 확인,스트리머 프로필 이미지 / 닉네임 노출,,PASS,O,,,test_11_player_controls.py :: test_컴포넌트_VOD_정보_영역_확인
,,,,,,,,조회수 / 업로드 일자 노출,,PASS,O,조회수 n / n일 전,,test_11_player_controls.py
,,,,,,,,영상 제목 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,프로그래스바 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,현재 재생 구간 / 전체 재생 길이 노출,,PASS,O,,,test_11_player_controls.py
,,,,,영상 제어 기능,프로그래스바에 포커싱,VOD 재생중인 상태,리모컨 엔터 버튼 선택 시 VOD 일시정지 전환됨,,PASS,O,,,test_11_player_controls.py :: test_VOD_재생중인_상태
,,,,,,,VOD 일시정지 되어있는 상태,리모컨 엔터 버튼 선택 시 VOD 재생 전환됨,,PASS,O,,,test_11_player_controls.py :: test_VOD_일시정지_되어있는_상태
,,,,,,,리모컨 좌측 버튼 클릭,재생시간 5초 증가함,,PASS,O,,,test_11_player_controls.py :: test_리모컨_좌측_버튼_클릭
,,,,,,,리모컨 우측 버튼 클릭,재생시간 5초 감소함,,PASS,O,,,test_11_player_controls.py :: test_리모컨_우측_버튼_클릭
,,,,,,,리모컨 좌측 버튼 롱 클릭,프로그래스바 우측으로 이동하며 길게 누를수록 재생시간 빠르게 증가,,PASS,O,,,test_11_player_controls.py :: test_리모컨_좌측_버튼_롱_클릭
,,,,,,,리모컨 우측 버튼 롱 클릭,프로그래스바 좌측으로 이동하며 길게 누를수록 재생시간 빠르게 감소,,PASS,O,,,test_11_player_controls.py :: test_리모컨_우측_버튼_롱_클릭
,,,VOD 플레이어,컴포넌트,기능 영역,별풍선 보유 상태,[별풍선] 버튼 클릭,별풍선 선물 UI 노출,,PASS,O,,,test_11_player_controls.py :: test_별풍선__버튼_클릭
,,,,,,,,보유 별풍선 개수 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,기본 별풍선 및 시그니처 별풍선 이미지 및 개수 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,선물하기 버튼 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,맨 우측 직접 입력 버튼 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,보유한 별풍선 개수보다 높은 별풍선 포커스,선물하기 버튼 하단 별풍선 부족 안내 노출,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_높은_별풍선_포커스
,,,,,,,보유한 별풍선 개수보다 적은 별풍선 포커스,별풍선 부족 안내 미노출 처리,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_적은_별풍선_포커스
,,,,,,,[직접 입력] 버튼 클릭,별풍선 개수 입력필드 노출 및 보유 별풍선 개수 노출,,PASS,O,,,test_11_player_controls.py :: test_직접_입력__버튼_클릭
,,,,,,,,숫자 키패드 노출 및 숫자 1 포커스,,PASS,O,,,test_11_player_controls.py
,,,,,,,보유한 별풍선 개수보다 높은 숫자 입력,선물하기 버튼 하단 별풍선 부족 안내 노출,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_높은_숫자_입력
,,,,,,,보유한 별풍선 개수보다 적은 숫자 입력,별풍선 부족 안내 미노출 처리,,PASS,O,,,test_11_player_controls.py :: test_보유한_별풍선_개수보다_적은_숫자_입력
,,,,,,,선물하기 버튼 하단 확인,"LIVE 입장 시, VOD 별풍선 표시 체크박스 노출 (디폴트 : 체크)",,PASS,O,,,test_11_player_controls.py :: test_선물하기_버튼_하단_확인
,,,,,,,[선물하기] 버튼 클릭,별풍선을 선물하였습니다. 토스트 메시지 노출,,PASS,O,,,test_11_player_controls.py :: test_선물하기__버튼_클릭
,,,,,,,└ 해당 스트리머의 Live 방송 참여,VOD 별풍선 세레모니 노출 확인,,PASS,O,,,test_11_player_controls.py :: test_해당_스트리머의_Live_방송_참여
,,,VOD 플레이어,컴포넌트,기능 영역,-,[UP] 버튼 클릭,[UP] 버튼 UI에 체크 표시 추가되며 색상 적용,,PASS,O,,,test_11_player_controls.py :: test_UP__버튼_클릭
,,,,,,,[즐겨찾기] 버튼 클릭,[즐겨찾기] 버튼 UI에 체크 표시 추가되며 색상 적용,,PASS,O,,,test_11_player_controls.py :: test_즐겨찾기__버튼_클릭
,,,,,,,└ 다시 [즐겨찾기] 버튼 클릭,"[즐겨찾기] 버튼에 체크 표시 제거되며, 기존 색상 적용",,PASS,O,,,test_11_player_controls.py :: test_다시__즐겨찾기__버튼_클릭
,,,,,,,[나중에 보기] 버튼 클릭,[나중에 보기] 버튼 UI에 체크 표시 추가되며 색상 적용,,PASS,O,,,test_11_player_controls.py :: test_나중에_보기__버튼_클릭
,,,,,,,└ 다시 [나중에 보기] 버튼 클릭,"[나중에 보기] 버튼에 체크 표시 제거되며, 기존 색상 적용",,PASS,O,,,test_11_player_controls.py :: test_다시__나중에_보기__버튼_클릭
,,,VOD 플레이어,컴포넌트,스트리머 VOD 리스트,-,기능 영역에서 리모컨 DOWN 키 클릭,{스트리머}님의 VOD 리스트 섹션 형태로 노출,,PASS,O,,,test_11_player_controls.py :: test_기능_영역에서_리모컨_DOWN_키_클릭
,,,,,,,,썸네일 / 재생 수 / 영상 길이 노출,,PASS,O,,,test_11_player_controls.py
,,,,,,,,스트리머 닉네임 / 업로드 일자 노출,,PASS,O,n일전 형태,,test_11_player_controls.py
,,,,,,,임의 VOD 썸네일 포커스 후 클릭,VOD 플레이어 종료되며 VOD 참여,,PASS,O,,,test_11_player_controls.py :: test_임의_VOD_썸네일_포커스_후_클릭
,,,,,,,└ 리모컨 BACK 키 클릭,리스트로 복귀,,PASS,O,,,test_11_player_controls.py :: test_리모컨_BACK_키_클릭
,,,,,VOD 자동재생,,VOD 재생종료,관련 VOD 리스트 노출되며 5초 뒤 재생됨,,PASS,O,,,test_11_player_controls.py :: test_VOD_재생종료
,,,,,,,,자동재생 타이머 아이콘 노출됨,,PASS,O,,,test_11_player_controls.py
,,,,,,,,자동재생되는 영상 썸네일 좌상단 노출됨,,PASS,O,,,test_11_player_controls.py
,,VOD 플레이어예외 케이스,os 홈 이동case,VOD 플레이어,-,-,"VOD 시청 중, 리모컨 [홈] 버튼 클릭",OS 홈으로 이동,,PASS,X,,,test_11_player_controls.py :: test_VOD_시청_중__리모컨__홈__버튼_클릭
,,,,,,,[SOOP] 앱 실행,VOD 플레이어로 복귀,,PASS,O,,,test_11_player_controls.py :: test_SOOP__앱_실행
,,,,,,,VOD 플레이어 확인,VOD 정상 재생 확인,,PASS,O,,,test_11_player_controls.py :: test_VOD_플레이어_확인
,,,전원 offcase,,,,"VOD 시청 중, 리모컨 [전원] 버튼 클릭",TV 전원 종료,,PASS,X,,,test_11_player_controls.py :: test_VOD_시청_중__리모컨__전원__버튼_클릭
,,,,,,,리모컨 [전원] 버튼 다시 클릭,방송 정상 재생 확인,,PASS,X,,,test_11_player_controls.py :: test_리모컨__전원__버튼_다시_클릭
,,,,,,,VOD 플레이어 확인,스트리머 프로필 이미지 및 닉네임이 포함된 안내 문구 노출 ,,PASS,O,,,test_11_player_controls.py :: test_VOD_플레이어_확인
,,,재생불가 case,,,구독 플러스 VOD 진입,VOD 플레이어 확인,시청불가 문구 노출확인,,PASS,O,,,test_11_player_controls.py :: test_VOD_플레이어_확인
